fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
492,person,0.764,26,592,275,638,409,,0.0,0,0,0,0,
492,car,0.439,57,1427,323,1480,380,,0.0,0,0,0,0,
492,car,0.536,34,1295,321,1343,368,,0.0,0,0,0,0,
492,car,0.426,55,1432,323,1513,383,,0.0,0,0,0,0,
492,person,0.474,11,818,288,844,370,,0.0,0,0,0,0,
492,car,0.488,47,1055,313,1099,341,,0.0,0,0,0,0,
492,car,0.521,61,1362,326,1399,358,,0.0,0,0,0,0,
492,car,0.455,63,1294,321,1360,372,,0.0,0,0,0,0,
493,person,0.763,24,625,273,669,407,,0.0,0,0,0,0,
493,person,0.75,26,593,277,637,409,,0.0,0,0,0,0,
493,car,0.44,57,1426,323,1480,380,,0.0,0,0,0,0,
493,car,0.442,55,1432,323,1513,383,,0.0,0,0,0,0,
493,person,0.519,11,819,289,846,370,,0.0,0,0,0,0,
493,car,0.523,61,1362,327,1399,358,,0.0,0,0,0,0,
493,car,0.532,63,1293,321,1358,372,,0.0,0,0,0,0,
493,car,0.48,65,1097,316,1131,344,,0.0,0,0,0,0,
494,person,0.703,24,627,274,670,408,,0.0,0,0,0,0,
494,person,0.735,26,595,278,637,409,,0.0,0,0,0,0,
494,car,0.454,57,1426,322,1481,380,,0.0,0,0,0,0,
494,car,0.437,55,1431,322,1513,383,,0.0,0,0,0,0,
494,person,0.678,11,820,289,848,370,,0.0,0,0,0,0,
494,car,0.519,61,1363,327,1399,358,,0.0,0,0,0,0,
494,car,0.614,63,1294,320,1352,370,,0.0,0,0,0,0,
494,car,0.465,65,1098,315,1132,343,,0.0,0,0,0,0,
494,car,0.421,47,1056,313,1103,342,,0.0,0,0,0,0,
495,person,0.65,24,631,276,672,410,,0.0,0,0,0,0,
495,person,0.742,26,597,279,637,408,,0.0,0,0,0,0,
495,car,0.446,57,1426,322,1481,380,,0.0,0,0,0,0,
495,car,0.417,55,1431,322,1512,383,,0.0,0,0,0,0,
495,person,0.676,11,821,290,850,371,,0.0,0,0,0,0,
495,car,0.504,61,1363,327,1399,357,,0.0,0,0,0,0,
495,car,0.556,63,1294,321,1346,368,,0.0,0,0,0,0,
496,person,0.698,24,632,276,673,411,,0.0,0,0,0,0,
496,person,0.73,26,598,280,636,408,,0.0,0,0,0,0,
496,car,0.454,57,1426,322,1481,380,,0.0,0,0,0,0,
496,car,0.445,55,1431,322,1512,383,,0.0,0,0,0,0,
496,person,0.705,11,822,288,851,371,,0.0,0,0,0,0,
496,car,0.498,61,1363,326,1399,357,,0.0,0,0,0,0,
496,car,0.634,63,1292,320,1353,370,,0.0,0,0,0,0,
496,car,0.446,47,1059,312,1127,341,,0.0,0,0,0,0,
497,person,0.715,24,631,276,675,410,,0.0,0,0,0,0,
497,person,0.695,26,599,280,637,409,,0.0,0,0,0,0,
497,car,0.459,57,1426,323,1481,380,,0.0,0,0,0,0,
497,car,0.434,55,1430,322,1512,383,,0.0,0,0,0,0,
497,person,0.697,11,824,289,851,370,,0.0,0,0,0,0,
497,car,0.486,61,1361,326,1398,357,,0.0,0,0,0,0,
497,car,0.663,63,1291,321,1354,371,,0.0,0,0,0,0,
497,car,0.495,47,1061,313,1135,343,,0.0,0,0,0,0,
498,person,0.72,24,632,277,679,408,,0.0,0,0,0,0,
498,person,0.752,26,600,280,638,409,,0.0,0,0,0,0,
498,car,0.451,57,1426,323,1481,380,,0.0,0,0,0,0,
498,car,0.438,55,1431,322,1512,383,,0.0,0,0,0,0,
498,person,0.717,11,825,287,853,370,,0.0,0,0,0,0,
498,car,0.499,61,1360,326,1398,357,,0.0,0,0,0,0,
498,car,0.558,63,1290,322,1353,371,,0.0,0,0,0,0,
498,car,0.465,47,1062,313,1136,342,,0.0,0,0,0,0,
498,car,0.612,34,1290,323,1338,367,,0.0,0,0,0,0,
499,person,0.758,24,634,279,680,409,,0.0,0,0,0,0,
499,person,0.759,26,600,280,640,409,,0.0,0,0,0,0,
499,car,0.453,57,1426,322,1481,380,,0.0,0,0,0,0,
499,car,0.443,55,1430,322,1512,383,,0.0,0,0,0,0,
499,person,0.641,11,827,287,855,369,,0.0,0,0,0,0,
499,car,0.483,61,1360,326,1398,357,,0.0,0,0,0,0,
499,car,0.619,63,1291,321,1348,368,,0.0,0,0,0,0,
499,car,0.528,47,1065,313,1135,343,,0.0,0,0,0,0,
500,person,0.764,24,635,278,682,409,,0.0,0,0,0,0,
500,person,0.738,26,601,279,643,409,,0.0,0,0,0,0,
500,car,0.454,57,1426,322,1482,380,,0.0,0,0,0,0,
500,car,0.451,55,1430,322,1512,383,,0.0,0,0,0,0,
500,person,0.501,11,828,287,856,369,,0.0,0,0,0,0,
500,car,0.436,61,1361,326,1398,357,,0.0,0,0,0,0,
500,car,0.586,63,1290,321,1343,364,,0.0,0,0,0,0,
500,car,0.495,47,1066,313,1131,343,,0.0,0,0,0,0,
501,person,0.758,24,637,278,683,408,,0.0,0,0,0,0,
501,person,0.716,26,605,277,645,406,,0.0,0,0,0,0,
501,car,0.447,57,1427,322,1482,380,,0.0,0,0,0,0,
501,car,0.443,55,1430,322,1512,383,,0.0,0,0,0,0,
501,person,0.659,11,829,285,858,369,,0.0,0,0,0,0,
501,car,0.479,61,1361,326,1398,357,,0.0,0,0,0,0,
501,car,0.638,63,1289,319,1345,363,,0.0,0,0,0,0,
501,car,0.503,47,1068,313,1131,344,,0.0,0,0,0,0,
502,person,0.714,24,638,279,683,408,,0.0,0,0,0,0,
502,person,0.623,26,607,275,647,406,,0.0,0,0,0,0,
502,car,0.456,57,1426,322,1482,380,,0.0,0,0,0,0,
502,car,0.442,55,1430,322,1512,383,,0.0,0,0,0,0,
502,person,0.447,11,830,286,858,370,,0.0,0,0,0,0,
502,car,0.506,61,1360,326,1398,357,,0.0,0,0,0,0,
502,car,0.7,63,1288,319,1345,363,,0.0,0,0,0,0,
502,car,0.503,47,1070,313,1130,346,,0.0,0,0,0,0,
503,person,0.759,24,640,280,683,408,,0.0,0,0,0,0,
503,person,0.653,26,610,275,649,405,,0.0,0,0,0,0,
503,car,0.44,57,1427,322,1482,380,,0.0,0,0,0,0,
503,car,0.446,55,1430,322,1512,383,,0.0,0,0,0,0,
503,car,0.53,61,1360,326,1398,357,,0.0,0,0,0,0,
503,car,0.727,63,1287,319,1346,363,,0.0,0,0,0,0,
503,car,0.487,47,1072,313,1135,349,,0.0,0,0,0,0,
504,person,0.777,24,644,282,685,407,,0.0,0,0,0,0,
504,person,0.722,26,612,276,651,405,,0.0,0,0,0,0,
504,car,0.464,57,1427,322,1482,380,,0.0,0,0,0,0,
504,car,0.453,55,1431,323,1512,383,,0.0,0,0,0,0,
504,car,0.528,61,1359,326,1398,357,,0.0,0,0,0,0,
504,car,0.679,63,1286,319,1344,361,,0.0,0,0,0,0,
504,car,0.543,47,1074,312,1143,349,,0.0,0,0,0,0,
504,person,0.656,11,833,287,860,369,,0.0,0,0,0,0,
505,person,0.776,24,646,282,686,407,,0.0,0,0,0,0,
505,person,0.774,26,615,277,653,405,,0.0,0,0,0,0,
505,car,0.462,57,1428,322,1482,380,,0.0,0,0,0,0,
505,car,0.46,55,1431,323,1512,383,,0.0,0,0,0,0,
505,car,0.482,61,1360,326,1399,357,,0.0,0,0,0,0,
505,car,0.637,63,1285,318,1343,362,,0.0,0,0,0,0,
505,car,0.544,47,1076,312,1142,347,,0.0,0,0,0,0,
505,person,0.598,11,834,289,860,369,,0.0,0,0,0,0,
506,person,0.71,24,648,281,688,407,,0.0,0,0,0,0,
506,person,0.742,26,616,277,656,405,,0.0,0,0,0,0,
506,car,0.475,57,1428,322,1482,380,,0.0,0,0,0,0,
506,car,0.457,55,1431,323,1512,383,,0.0,0,0,0,0,
506,car,0.481,61,1364,326,1399,357,,0.0,0,0,0,0,
506,car,0.656,63,1284,318,1342,361,,0.0,0,0,0,0,
506,car,0.541,47,1078,312,1139,346,,0.0,0,0,0,0,
506,person,0.553,11,835,290,860,368,,0.0,0,0,0,0,
507,person,0.731,24,650,277,690,407,,0.0,0,0,0,0,
507,person,0.703,26,618,277,660,405,,0.0,0,0,0,0,
507,car,0.471,57,1427,322,1482,380,,0.0,0,0,0,0,
507,car,0.443,55,1431,323,1512,383,,0.0,0,0,0,0,
507,car,0.518,61,1363,326,1399,357,,0.0,0,0,0,0,
507,car,0.63,63,1284,318,1341,360,,0.0,0,0,0,0,
507,car,0.551,47,1079,312,1150,347,,0.0,0,0,0,0,
507,person,0.466,11,835,292,860,369,,0.0,0,0,0,0,
508,person,0.664,24,652,277,692,405,,0.0,0,0,0,0,
508,person,0.722,26,619,276,661,405,,0.0,0,0,0,0,
508,car,0.473,57,1428,322,1482,380,,0.0,0,0,0,0,
508,car,0.452,55,1431,323,1511,383,,0.0,0,0,0,0,
508,car,0.503,61,1362,326,1399,357,,0.0,0,0,0,0,
508,car,0.666,63,1284,317,1342,360,,0.0,0,0,0,0,
508,car,0.529,47,1081,312,1155,347,,0.0,0,0,0,0,
508,person,0.662,11,835,290,861,370,,0.0,0,0,0,0,
509,person,0.711,24,654,276,694,405,,0.0,0,0,0,0,
509,person,0.729,26,620,276,661,405,,0.0,0,0,0,0,
509,car,0.473,57,1428,322,1482,380,,0.0,0,0,0,0,
509,car,0.454,55,1431,323,1512,383,,0.0,0,0,0,0,
509,car,0.516,61,1362,326,1399,357,,0.0,0,0,0,0,
509,car,0.668,63,1282,317,1342,360,,0.0,0,0,0,0,
509,car,0.447,47,1083,312,1155,347,,0.0,0,0,0,0,
509,person,0.615,11,836,292,862,369,,0.0,0,0,0,0,
510,person,0.69,24,654,276,696,406,,0.0,0,0,0,0,
510,person,0.732,26,622,277,660,405,,0.0,0,0,0,0,
510,car,0.473,57,1428,322,1483,380,,0.0,0,0,0,0,
510,car,0.466,55,1431,323,1512,383,,0.0,0,0,0,0,
510,car,0.513,61,1365,326,1399,357,,0.0,0,0,0,0,
510,car,0.665,63,1281,318,1340,360,,0.0,0,0,0,0,
510,car,0.42,47,1084,312,1156,346,,0.0,0,0,0,0,
510,person,0.552,11,836,294,863,369,,0.0,0,0,0,0,
510,car,0.504,66,1083,314,1128,346,,0.0,0,0,0,0,
511,person,0.715,24,654,277,698,406,,0.0,0,0,0,0,
511,person,0.73,26,623,277,660,404,,0.0,0,0,0,0,
511,car,0.485,57,1428,322,1482,380,,0.0,0,0,0,0,
511,car,0.457,55,1431,323,1511,383,,0.0,0,0,0,0,
511,car,0.509,61,1365,326,1399,358,,0.0,0,0,0,0,
511,car,0.641,63,1279,318,1336,359,,0.0,0,0,0,0,
511,person,0.475,11,836,295,864,370,,0.0,0,0,0,0,
511,car,0.456,66,1084,314,1130,346,,0.0,0,0,0,0,
512,person,0.735,24,654,278,699,406,,0.0,0,0,0,0,
512,person,0.757,26,624,279,661,404,,0.0,0,0,0,0,
512,car,0.482,57,1428,322,1482,380,,0.0,0,0,0,0,
512,car,0.452,55,1431,323,1511,383,,0.0,0,0,0,0,
512,car,0.517,61,1366,326,1399,357,,0.0,0,0,0,0,
512,car,0.65,63,1279,318,1332,359,,0.0,0,0,0,0,
512,person,0.405,11,836,295,864,370,,0.0,0,0,0,0,
512,car,0.441,66,1086,314,1133,346,,0.0,0,0,0,0,
513,person,0.7,24,655,279,699,406,,0.0,0,0,0,0,
513,person,0.746,26,625,280,662,403,,0.0,0,0,0,0,
513,car,0.48,57,1428,322,1483,380,,0.0,0,0,0,0,
513,car,0.457,55,1431,323,1512,383,,0.0,0,0,0,0,
513,car,0.465,61,1367,327,1399,357,,0.0,0,0,0,0,
513,car,0.638,63,1279,318,1333,358,,0.0,0,0,0,0,
513,person,0.413,11,838,295,865,369,,0.0,0,0,0,0,
513,car,0.409,66,1090,313,1135,345,,0.0,0,0,0,0,
514,person,0.685,24,657,278,700,406,,0.0,0,0,0,0,
514,person,0.72,26,625,280,665,404,,0.0,0,0,0,0,
514,car,0.487,57,1428,322,1483,380,,0.0,0,0,0,0,
514,car,0.457,55,1431,323,1512,383,,0.0,0,0,0,0,
514,car,0.474,61,1369,326,1399,357,,0.0,0,0,0,0,
514,car,0.623,63,1279,317,1334,358,,0.0,0,0,0,0,
514,car,0.449,66,1091,313,1145,346,,0.0,0,0,0,0,
515,person,0.644,24,659,280,701,406,,0.0,0,0,0,0,
515,person,0.656,26,626,280,667,404,,0.0,0,0,0,0,
515,car,0.487,57,1428,322,1482,380,,0.0,0,0,0,0,
515,car,0.449,55,1431,323,1512,383,,0.0,0,0,0,0,
515,car,0.486,61,1370,326,1400,357,,0.0,0,0,0,0,
515,car,0.618,63,1279,317,1336,359,,0.0,0,0,0,0,
516,person,0.703,24,661,279,703,407,,0.0,0,0,0,0,
516,person,0.689,26,627,279,668,404,,0.0,0,0,0,0,
516,car,0.47,57,1428,322,1483,380,,0.0,0,0,0,0,
516,car,0.45,55,1431,323,1512,383,,0.0,0,0,0,0,
516,car,0.444,61,1369,326,1400,357,,0.0,0,0,0,0,
516,car,0.554,63,1279,316,1337,359,,0.0,0,0,0,0,
516,car,0.402,47,1097,311,1154,345,,0.0,0,0,0,0,
516,car,0.467,66,1096,313,1139,345,,0.0,0,0,0,0,
517,person,0.658,24,662,279,705,406,,0.0,0,0,0,0,
517,person,0.593,26,629,280,669,402,,0.0,0,0,0,0,
517,car,0.469,57,1428,323,1484,380,,0.0,0,0,0,0,
517,car,0.464,55,1431,323,1512,383,,0.0,0,0,0,0,
517,car,0.461,61,1369,326,1400,358,,0.0,0,0,0,0,
517,car,0.58,63,1278,316,1337,359,,0.0,0,0,0,0,
517,car,0.412,68,1139,318,1168,343,,0.0,0,0,0,0,
517,car,0.458,66,1098,313,1134,344,,0.0,0,0,0,0,
518,person,0.699,24,664,282,707,406,,0.0,0,0,0,0,
518,person,0.645,26,631,282,670,400,,0.0,0,0,0,0,
518,car,0.444,57,1427,323,1486,380,,0.0,0,0,0,0,
518,car,0.478,55,1431,323,1512,383,,0.0,0,0,0,0,
518,car,0.476,61,1369,326,1400,358,,0.0,0,0,0,0,
518,car,0.563,63,1278,316,1336,359,,0.0,0,0,0,0,
518,car,0.475,68,1134,317,1169,343,,0.0,0,0,0,0,
518,car,0.418,66,1099,314,1132,343,,0.0,0,0,0,0,
519,person,0.719,24,665,282,707,404,,0.0,0,0,0,0,
519,person,0.678,26,633,281,671,402,,0.0,0,0,0,0,
519,car,0.444,57,1427,323,1486,380,,0.0,0,0,0,0,
519,car,0.459,55,1431,323,1512,383,,0.0,0,0,0,0,
519,car,0.481,61,1370,326,1401,358,,0.0,0,0,0,0,
519,car,0.546,63,1277,315,1335,359,,0.0,0,0,0,0,
519,car,0.432,68,1132,316,1168,344,,0.0,0,0,0,0,
520,person,0.75,24,666,277,708,405,,0.0,0,0,0,0,
520,person,0.719,26,634,278,672,402,,0.0,0,0,0,0,
520,car,0.437,57,1427,323,1486,381,,0.0,0,0,0,0,
520,car,0.46,55,1432,323,1512,383,,0.0,0,0,0,0,
520,car,0.482,61,1369,326,1401,358,,0.0,0,0,0,0,
520,car,0.556,63,1276,316,1328,358,,0.0,0,0,0,0,
520,car,0.44,68,1131,316,1169,344,,0.0,0,0,0,0,
521,person,0.726,24,667,276,707,405,,0.0,0,0,0,0,
521,person,0.697,26,637,280,675,403,,0.0,0,0,0,0,
521,car,0.437,57,1427,323,1486,381,,0.0,0,0,0,0,
521,car,0.464,55,1431,323,1512,383,,0.0,0,0,0,0,
521,car,0.464,61,1370,326,1401,358,,0.0,0,0,0,0,
521,car,0.534,63,1275,314,1336,359,,0.0,0,0,0,0,
521,person,0.411,11,848,292,875,366,,0.0,0,0,0,0,
522,person,0.741,24,670,276,709,405,,0.0,0,0,0,0,
522,person,0.727,26,638,280,677,403,,0.0,0,0,0,0,
522,car,0.439,57,1427,323,1487,381,,0.0,0,0,0,0,
522,car,0.458,55,1431,323,1512,383,,0.0,0,0,0,0,
522,car,0.448,61,1371,326,1401,358,,0.0,0,0,0,0,
522,car,0.574,63,1274,315,1332,358,,0.0,0,0,0,0,
522,car,0.407,68,1130,316,1172,344,,0.0,0,0,0,0,
523,person,0.731,24,671,276,710,405,,0.0,0,0,0,0,
523,person,0.724,26,639,280,678,404,,0.0,0,0,0,0,
523,car,0.424,57,1427,323,1488,381,,0.0,0,0,0,0,
523,car,0.465,55,1431,323,1512,383,,0.0,0,0,0,0,
523,car,0.455,61,1370,326,1401,358,,0.0,0,0,0,0,
523,car,0.56,63,1274,315,1327,357,,0.0,0,0,0,0,
523,car,0.449,47,1114,313,1174,345,,0.0,0,0,0,0,
524,person,0.726,24,672,277,713,406,,0.0,0,0,0,0,
524,person,0.738,26,640,278,680,403,,0.0,0,0,0,0,
524,car,0.435,57,1427,323,1487,381,,0.0,0,0,0,0,
524,car,0.465,55,1431,323,1512,383,,0.0,0,0,0,0,
524,car,0.468,61,1371,327,1401,358,,0.0,0,0,0,0,
524,car,0.586,63,1273,316,1326,357,,0.0,0,0,0,0,
524,car,0.456,47,1115,314,1176,345,,0.0,0,0,0,0,
525,person,0.755,24,675,277,716,405,,0.0,0,0,0,0,
525,person,0.743,26,641,279,682,403,,0.0,0,0,0,0,
525,car,0.427,57,1427,323,1487,381,,0.0,0,0,0,0,
525,car,0.474,55,1431,323,1512,383,,0.0,0,0,0,0,
525,car,0.472,61,1370,326,1401,358,,0.0,0,0,0,0,
525,car,0.623,63,1272,316,1324,356,,0.0,0,0,0,0,
525,car,0.402,70,1339,325,1369,352,,0.0,0,0,0,0,
525,car,0.488,68,1139,316,1177,344,,0.0,0,0,0,0,
526,person,0.644,24,677,278,717,404,,0.0,0,0,0,0,
526,person,0.748,26,643,278,684,403,,0.0,0,0,0,0,
526,car,0.423,57,1427,323,1488,381,,0.0,0,0,0,0,
526,car,0.474,55,1431,323,1512,383,,0.0,0,0,0,0,
526,car,0.456,61,1371,327,1401,358,,0.0,0,0,0,0,
526,car,0.638,63,1272,317,1321,356,,0.0,0,0,0,0,
526,car,0.421,70,1340,325,1369,352,,0.0,0,0,0,0,
526,car,0.524,68,1142,316,1177,344,,0.0,0,0,0,0,
527,person,0.705,24,680,279,719,403,,0.0,0,0,0,0,
527,person,0.746,26,643,280,686,404,,0.0,0,0,0,0,
527,car,0.422,57,1427,323,1488,381,,0.0,0,0,0,0,
527,car,0.462,55,1431,323,1512,383,,0.0,0,0,0,0,
527,car,0.459,61,1371,327,1401,358,,0.0,0,0,0,0,
527,car,0.619,63,1271,317,1321,356,,0.0,0,0,0,0,
527,car,0.464,70,1340,325,1370,352,,0.0,0,0,0,0,
527,car,0.494,68,1144,316,1178,344,,0.0,0,0,0,0,
528,person,0.719,24,685,283,721,403,,0.0,0,0,0,0,
528,person,0.754,26,645,282,686,404,,0.0,0,0,0,0,
528,car,0.442,57,1427,323,1486,380,,0.0,0,0,0,0,
528,car,0.473,55,1432,323,1512,383,,0.0,0,0,0,0,
528,car,0.465,61,1370,327,1401,358,,0.0,0,0,0,0,
528,car,0.582,63,1271,317,1318,354,,0.0,0,0,0,0,
528,car,0.48,70,1339,325,1370,352,,0.0,0,0,0,0,
528,person,0.48,11,854,296,887,366,,0.0,0,0,0,0,
528,car,0.466,47,1125,314,1180,345,,0.0,0,0,0,0,
529,person,0.723,24,685,283,722,403,,0.0,0,0,0,0,
529,person,0.774,26,647,283,687,404,,0.0,0,0,0,0,
529,car,0.439,57,1426,323,1485,380,,0.0,0,0,0,0,
529,car,0.468,55,1432,323,1512,383,,0.0,0,0,0,0,
529,car,0.482,61,1370,326,1402,358,,0.0,0,0,0,0,
529,car,0.582,63,1271,316,1315,355,,0.0,0,0,0,0,
529,car,0.491,70,1340,325,1371,352,,0.0,0,0,0,0,
529,person,0.525,11,855,294,888,366,,0.0,0,0,0,0,
529,car,0.535,47,1123,314,1180,345,,0.0,0,0,0,0,
530,person,0.711,24,685,282,723,403,,0.0,0,0,0,0,
530,person,0.771,26,647,282,688,403,,0.0,0,0,0,0,
530,car,0.439,57,1426,323,1485,380,,0.0,0,0,0,0,
530,car,0.475,55,1432,323,1512,383,,0.0,0,0,0,0,
530,car,0.51,61,1369,326,1402,358,,0.0,0,0,0,0,
530,car,0.567,63,1271,316,1314,355,,0.0,0,0,0,0,
530,car,0.495,70,1340,324,1371,352,,0.0,0,0,0,0,
530,person,0.49,11,857,293,888,367,,0.0,0,0,0,0,
530,car,0.512,47,1125,314,1180,345,,0.0,0,0,0,0,
531,person,0.742,24,687,279,724,402,,0.0,0,0,0,0,
531,person,0.769,26,648,281,689,403,,0.0,0,0,0,0,
531,car,0.444,57,1426,323,1485,380,,0.0,0,0,0,0,
531,car,0.478,55,1432,323,1512,383,,0.0,0,0,0,0,
531,car,0.494,61,1370,326,1402,359,,0.0,0,0,0,0,
531,car,0.581,63,1271,316,1315,355,,0.0,0,0,0,0,
531,car,0.495,70,1340,324,1372,353,,0.0,0,0,0,0,
531,person,0.571,11,858,293,888,367,,0.0,0,0,0,0,
531,car,0.533,47,1125,314,1180,345,,0.0,0,0,0,0,
531,car,0.453,72,1313,319,1346,353,,0.0,0,0,0,0,
532,person,0.77,24,688,282,726,402,,0.0,0,0,0,0,
532,person,0.758,26,649,280,691,401,,0.0,0,0,0,0,
532,car,0.437,57,1426,323,1485,380,,0.0,0,0,0,0,
532,car,0.462,55,1432,323,1512,383,,0.0,0,0,0,0,
532,car,0.484,61,1370,326,1401,359,,0.0,0,0,0,0,
532,car,0.592,63,1270,316,1313,355,,0.0,0,0,0,0,
532,car,0.496,70,1341,324,1372,353,,0.0,0,0,0,0,
532,person,0.625,11,859,292,889,368,,0.0,0,0,0,0,
532,car,0.594,47,1130,315,1181,345,,0.0,0,0,0,0,
532,car,0.477,72,1313,319,1346,353,,0.0,0,0,0,0,
533,person,0.756,24,690,283,727,402,,0.0,0,0,0,0,
533,person,0.76,26,652,279,693,400,,0.0,0,0,0,0,
533,car,0.441,57,1426,323,1485,380,,0.0,0,0,0,0,
533,car,0.474,55,1432,323,1512,383,,0.0,0,0,0,0,
533,car,0.476,61,1370,326,1401,359,,0.0,0,0,0,0,
533,car,0.585,63,1270,315,1314,355,,0.0,0,0,0,0,
533,car,0.489,70,1340,325,1372,353,,0.0,0,0,0,0,
533,car,0.569,47,1131,315,1181,345,,0.0,0,0,0,0,
533,car,0.456,72,1314,319,1345,353,,0.0,0,0,0,0,
534,person,0.766,24,690,284,729,402,,0.0,0,0,0,0,
534,person,0.748,26,653,279,694,399,,0.0,0,0,0,0,
534,car,0.442,57,1426,323,1486,380,,0.0,0,0,0,0,
534,car,0.482,55,1432,323,1512,383,,0.0,0,0,0,0,
534,car,0.469,61,1370,327,1401,358,,0.0,0,0,0,0,
534,car,0.586,63,1269,315,1315,355,,0.0,0,0,0,0,
534,car,0.49,70,1340,325,1372,352,,0.0,0,0,0,0,
534,car,0.622,47,1132,315,1181,346,,0.0,0,0,0,0,
534,car,0.459,72,1314,319,1345,353,,0.0,0,0,0,0,
535,person,0.774,24,691,285,730,402,,0.0,0,0,0,0,
535,person,0.746,26,654,279,694,398,,0.0,0,0,0,0,
535,car,0.443,57,1426,323,1486,380,,0.0,0,0,0,0,
535,car,0.472,55,1432,323,1512,383,,0.0,0,0,0,0,
535,car,0.455,61,1371,327,1401,358,,0.0,0,0,0,0,
535,car,0.479,63,1269,315,1314,355,,0.0,0,0,0,0,
535,car,0.497,70,1340,324,1372,352,,0.0,0,0,0,0,
535,car,0.554,47,1130,314,1182,346,,0.0,0,0,0,0,
535,car,0.457,72,1314,319,1345,353,,0.0,0,0,0,0,
535,person,0.444,11,863,293,890,364,,0.0,0,0,0,0,
536,person,0.807,24,691,284,731,401,,0.0,0,0,0,0,
536,person,0.723,26,656,279,695,397,,0.0,0,0,0,0,
536,car,0.446,57,1426,323,1487,380,,0.0,0,0,0,0,
536,car,0.479,55,1432,323,1512,383,,0.0,0,0,0,0,
536,car,0.479,61,1371,326,1401,358,,0.0,0,0,0,0,
536,car,0.512,63,1269,317,1312,354,,0.0,0,0,0,0,
536,car,0.503,70,1340,324,1373,352,,0.0,0,0,0,0,
536,car,0.576,47,1126,313,1183,347,,0.0,0,0,0,0,
536,car,0.48,72,1312,319,1345,353,,0.0,0,0,0,0,
536,person,0.45,11,864,295,890,364,,0.0,0,0,0,0,
537,person,0.801,24,692,284,732,400,,0.0,0,0,0,0,
537,person,0.748,26,658,278,696,399,,0.0,0,0,0,0,
537,car,0.444,57,1426,323,1486,380,,0.0,0,0,0,0,
537,car,0.477,55,1432,323,1512,383,,0.0,0,0,0,0,
537,car,0.479,61,1371,326,1401,358,,0.0,0,0,0,0,
537,car,0.503,63,1268,318,1311,353,,0.0,0,0,0,0,
537,car,0.505,70,1340,324,1373,352,,0.0,0,0,0,0,
537,car,0.618,47,1127,313,1184,347,,0.0,0,0,0,0,
537,car,0.522,72,1313,319,1345,353,,0.0,0,0,0,0,
537,person,0.466,11,863,294,890,366,,0.0,0,0,0,0,
538,person,0.792,24,694,285,732,399,,0.0,0,0,0,0,
538,person,0.715,26,659,278,696,398,,0.0,0,0,0,0,
538,car,0.444,57,1426,323,1485,380,,0.0,0,0,0,0,
538,car,0.463,55,1432,323,1512,383,,0.0,0,0,0,0,
538,car,0.478,61,1371,326,1401,358,,0.0,0,0,0,0,
538,car,0.503,63,1268,317,1309,353,,0.0,0,0,0,0,
538,car,0.483,70,1340,325,1371,352,,0.0,0,0,0,0,
538,car,0.633,47,1127,313,1185,346,,0.0,0,0,0,0,
538,car,0.53,72,1313,319,1344,352,,0.0,0,0,0,0,
539,person,0.828,24,694,285,733,398,,0.0,0,0,0,0,
539,person,0.731,26,660,279,697,397,,0.0,0,0,0,0,
539,car,0.437,57,1426,323,1485,380,,0.0,0,0,0,0,
539,car,0.463,55,1432,323,1512,383,,0.0,0,0,0,0,
539,car,0.479,61,1370,327,1401,358,,0.0,0,0,0,0,
539,car,0.541,63,1267,318,1308,352,,0.0,0,0,0,0,
539,car,0.488,70,1340,325,1371,352,,0.0,0,0,0,0,
539,car,0.653,47,1128,313,1186,346,,0.0,0,0,0,0,
539,car,0.557,72,1311,319,1344,352,,0.0,0,0,0,0,
540,person,0.845,24,695,284,733,398,,0.0,0,0,0,0,
540,person,0.767,26,662,281,699,397,,0.0,0,0,0,0,
540,car,0.441,57,1426,323,1487,380,,0.0,0,0,0,0,
540,car,0.493,55,1432,323,1512,383,,0.0,0,0,0,0,
540,car,0.485,61,1370,326,1401,358,,0.0,0,0,0,0,
540,car,0.506,63,1267,317,1307,352,,0.0,0,0,0,0,
540,car,0.512,70,1340,325,1374,352,,0.0,0,0,0,0,
540,car,0.637,47,1130,314,1185,346,,0.0,0,0,0,0,
540,car,0.544,72,1310,319,1344,351,,0.0,0,0,0,0,
541,person,0.834,24,695,284,734,398,,0.0,0,0,0,0,
541,person,0.747,26,663,281,700,397,,0.0,0,0,0,0,
541,car,0.44,57,1426,323,1486,380,,0.0,0,0,0,0,
541,car,0.482,55,1432,323,1512,383,,0.0,0,0,0,0,
541,car,0.484,61,1369,326,1400,358,,0.0,0,0,0,0,
541,car,0.514,63,1266,317,1306,351,,0.0,0,0,0,0,
541,car,0.515,70,1340,325,1375,352,,0.0,0,0,0,0,
541,car,0.627,47,1132,313,1185,346,,0.0,0,0,0,0,
541,car,0.574,72,1309,319,1344,351,,0.0,0,0,0,0,
542,person,0.834,24,696,283,735,398,,0.0,0,0,0,0,
542,person,0.743,26,665,282,702,397,,0.0,0,0,0,0,
542,car,0.439,57,1426,323,1488,380,,0.0,0,0,0,0,
542,car,0.501,55,1431,323,1512,383,,0.0,0,0,0,0,
542,car,0.498,61,1370,326,1400,358,,0.0,0,0,0,0,
542,car,0.494,63,1266,317,1306,350,,0.0,0,0,0,0,
